latitude,longitude
28.408209,-81.460408
28.409175,-81.459782
28.408982,-81.464894
28.406793,-81.467089
28.408914,-81.464854
28.403922,-81.463532
28.405897,-81.464123
28.407431,-81.462536
28.408443,-81.463599
28.407536,-81.46260100000001
28.407508,-81.462557
28.410641,-81.45994399999999
28.407495,-81.456756
28.409593,-81.462253
28.408203,-81.457756
28.408481,-81.463359
28.411631,-81.460391
28.407402,-81.462546
28.408482,-81.463076
28.407826,-81.462925
28.407817,-81.462982
28.407497,-81.46258
28.404548,-81.460435
28.407457,-81.462722
28.407021,-81.462513
28.40756,-81.462543
28.407574,-81.46258899999999
28.408041,-81.460718
28.40674,-81.457286
28.407384,-81.46245500000001
28.407401,-81.462537
28.407958,-81.462132
28.408059,-81.46067600000001
28.408047,-81.460611
28.408076,-81.460668
28.408561,-81.46232000000001
28.408164,-81.46154300000001
28.407601,-81.462508
28.407683,-81.462568
28.401713,-81.465036
28.408026,-81.462147
28.408132,-81.46210499999999
28.408012,-81.46212800000001
28.40777,-81.462368
28.408325,-81.461938
28.407983,-81.462119
28.408225,-81.461832
28.412219,-81.460114
28.412361,-81.459906
28.414017,-81.462581
28.415551,-81.46169399999999
28.412404,-81.460004
28.41246,-81.459931
28.412385,-81.459881
28.41242,-81.45984199999999
28.412383,-81.45988699999999
28.412379,-81.459892
28.412367,-81.459902
28.412384,-81.459879
28.412402,-81.460105
28.412384,-81.459993
28.412389,-81.459853
28.412401,-81.45984300000001
28.412339,-81.459917
28.412411,-81.45983099999999
28.412414,-81.459858
28.412347,-81.4599
28.412415,-81.45984300000001
28.412453,-81.459846
28.412357,-81.459902
28.410207,-81.460927
28.414887,-81.45259900000001
28.417149,-81.470156
28.417426,-81.46163900000001
28.41486,-81.452612
28.417108,-81.471186
28.41599,-81.461955
28.414412,-81.44893500000001
28.411195,-81.45231699999999
28.408177,-81.455299
28.417441,-81.46153
28.414414,-81.448933
28.414413,-81.44892900000001
28.41441,-81.448915
28.414393,-81.448841
28.41445,-81.44908599999999
28.414702,-81.45015100000001
28.415728,-81.45450200000001
28.417317,-81.461241
28.417427,-81.461709
28.417471,-81.46172199999999
28.414391,-81.44883299999999
28.414387,-81.44881700000001
28.414383,-81.448798
28.414378,-81.448778
28.414373,-81.448756
28.41437,-81.44874299999999
28.414378,-81.44877700000001
28.414684,-81.450095
28.415715,-81.45453000000001
28.417304,-81.46137
28.417366,-81.46163900000001
28.414395,-81.448853
28.414392,-81.44884
28.414388,-81.448825
28.414384,-81.448808
28.41438,-81.448792
28.414379,-81.448786
28.414389,-81.44883
28.41472,-81.45020100000001
28.415819,-81.454761
28.417439,-81.46148100000001
28.417467,-81.4616
28.417444,-81.46164400000001
28.414413,-81.448926
28.414412,-81.44892400000001
28.414412,-81.448922
28.414411,-81.44892
28.414411,-81.44891800000001
28.41441,-81.448916
28.41441,-81.448913
28.414409,-81.44891200000001
28.41441,-81.448914
28.414438,-81.449032
28.417473,-81.46187
28.414414,-81.44893399999999
28.413656,-81.44943499999999
28.410187,-81.451731
28.406344,-81.454275
28.409959,-81.451883
28.414413,-81.44893500000001
28.413511,-81.449822
28.408098,-81.45514300000001
28.408138,-81.45523799999999
28.40814,-81.455242
33.398019,-84.569334
33.398082,-84.569005
33.397977,-84.569378
33.398049,-84.569261
33.398007,-84.56903800000001
33.397967,-84.569029
33.398064,-84.56898
33.39802,-84.569119
33.398013,-84.569074
33.398015,-84.56908900000001
33.398149,-84.569239
33.39796,-84.569098
33.762117,-84.386059
33.762206,-84.38605800000001
33.762237,-84.386087
33.762386,-84.385964
33.762239,-84.385999
33.762306,-84.38604100000001
33.762162,-84.386154
33.397983,-84.56905500000001
33.397999,-84.569086
33.397972,-84.569101
33.397969,-84.56915600000001
33.39792,-84.56913299999999
33.397916,-84.569095
33.398005,-84.569147
33.398053,-84.569135
33.398057,-84.569146
33.398058,-84.569092
33.398139,-84.56914
33.398015,-84.569092
33.398025,-84.569093
33.39802,-84.569112
33.398009,-84.569059
33.398017,-84.569053
33.397996,-84.56910999999999
33.398028,-84.56910999999999
33.398038,-84.569115
33.397908,-84.5693
33.397877,-84.56934
33.398063,-84.569017
33.398088,-84.569022
33.398007,-84.56911100000001
33.397986,-84.56917199999999
33.397984,-84.569118
33.397925,-84.569063
33.398033,-84.56908300000001
33.398035,-84.56913900000001
33.398038,-84.56916
33.39816,-84.568923
33.398212,-84.568921
33.39807,-84.569053
33.398016,-84.569171
33.397977,-84.569227
33.397993,-84.569115
33.398005,-84.569047
33.398079,-84.56897499999999
33.398054,-84.56908300000001
33.767873,-84.396719
33.770418,-84.39731399999999
33.762252,-84.385769
33.768154,-84.39643
33.77515,-84.396187
33.770596,-84.397476
33.398043,-84.569236
33.397813,-84.569097
33.397998,-84.568971
33.397999,-84.56916699999999
33.397877,-84.569186
33.397726,-84.56947099999999
33.397973,-84.56914
33.398075,-84.56901499999999
33.39796,-84.56908900000001
33.398013,-84.56913299999999
33.398019,-84.56907099999999
33.398128,-84.56929
33.39785,-84.56904900000001
33.397925,-84.569097
33.397929,-84.56912699999999
33.398071,-84.56903800000001
33.39805,-84.569046
33.397949,-84.569131
33.398095,-84.568924
33.538805,-84.577609
33.769826,-84.39765199999999
33.688673,-84.408635
33.398027,-84.569104
33.398016,-84.56916099999999
33.397934,-84.56922400000001
33.397946,-84.569147
33.398007,-84.569301
33.769437,-84.39695
33.769204,-84.39789
33.769453,-84.397699
33.771551,-84.39869899999999
33.770364,-84.39736499999999
33.398046,-84.568963
33.398069,-84.56890799999999
33.398084,-84.56901499999999
33.398033,-84.569061
33.398018,-84.569074
33.398131,-84.56947599999999
33.398172,-84.568834
33.398001,-84.569107
33.398004,-84.569092
33.398033,-84.568932
33.398048,-84.568983
33.398033,-84.568991
33.397992,-84.569107
33.398033,-84.569163
33.398092,-84.568922
33.398003,-84.56909400000001
33.398072,-84.569019
33.39804,-84.56896399999999
33.398089,-84.56902100000001
33.398049,-84.56900400000001
33.398059,-84.56903200000001
33.398099,-84.568951
33.398155,-84.569029
33.398041,-84.56915600000001
33.398012,-84.569081
33.397909,-84.56908199999999
33.398007,-84.569022
33.397707,-84.569102
33.398617,-84.572444
33.39811,-84.56892000000001
33.398011,-84.56901499999999
33.398056,-84.569114
33.398011,-84.569076
33.398003,-84.56915100000001
33.398041,-84.568988
33.398021,-84.569085
33.398008,-84.569102
33.397929,-84.569247
33.398044,-84.568985
33.398029,-84.56917799999999
33.398069,-84.56897600000001
33.397999,-84.569114
33.397907,-84.569153
33.398006,-84.569041
33.398021,-84.56917799999999
33.398037,-84.569003
33.76967,-84.39739400000001
33.770084,-84.397794
33.398005,-84.56910999999999
33.406478,-84.583439
33.405504,-84.58179199999999
33.406523,-84.58351399999999
33.398042,-84.56934099999999
33.406479,-84.58344
33.397932,-84.569059
33.544792,-84.597218
33.397912,-84.569112
33.397977,-84.568971
33.397948,-84.569186
33.398031,-84.569047
33.398055,-84.568989
33.398059,-84.568969
33.398039,-84.56903
33.398061,-84.568983
33.398014,-84.569141
33.397947,-84.569084
33.397974,-84.569132
33.397983,-84.569041
33.398001,-84.56920599999999
33.398046,-84.569153
33.398011,-84.569017
33.397913,-84.569137
33.771503,-84.396873
33.398043,-84.569035
33.398012,-84.56908
33.398125,-84.568825
33.397995,-84.56909899999999
33.398042,-84.56903
33.398028,-84.569069
33.398155,-84.569033
33.39807,-84.569007
33.398058,-84.56905500000001
33.398052,-84.569029
33.398024,-84.56904400000001
33.398007,-84.569052
33.397968,-84.569103
33.397984,-84.569098
33.39794,-84.569138
33.398104,-84.569439
33.39808,-84.568978
33.398089,-84.569006
33.398057,-84.569048
33.398027,-84.569097
33.397987,-84.56913299999999
33.398018,-84.56912
33.39801,-84.56906499999999
33.397997,-84.56909400000001
33.398044,-84.56903800000001
33.398056,-84.568991
33.398046,-84.56899300000001
33.398006,-84.569039
33.398011,-84.56904900000001
33.397938,-84.569137
33.397801,-84.56894800000001
33.398109,-84.56920100000001
33.398032,-84.569204
33.398045,-84.56921
33.397999,-84.56912199999999
33.398004,-84.56909899999999
33.398005,-84.56912199999999
33.397907,-84.569024
33.398071,-84.569061
33.398061,-84.569064
33.398076,-84.569024
33.398088,-84.568997
33.398045,-84.56901000000001
33.398049,-84.56905999999999
33.398006,-84.56909
33.397918,-84.56914
33.397937,-84.569249
33.397957,-84.569124
33.398049,-84.569112
33.397969,-84.569113
33.397993,-84.569137
33.397961,-84.569198
33.397986,-84.569159
33.39795,-84.56925699999999
33.397887,-84.56893700000001
33.398055,-84.569222
33.39801,-84.56904299999999
33.398017,-84.56897600000001
33.398007,-84.56912199999999
33.398022,-84.56913299999999
33.397915,-84.56915100000001
33.398055,-84.569106
33.398072,-84.569168
33.398026,-84.56908
33.397896,-84.56912
33.398059,-84.569165
33.397919,-84.56914
33.398001,-84.569153
33.398001,-84.56910000000001
33.398003,-84.569086
33.397984,-84.569106
33.397947,-84.569136
33.398119,-84.56918
33.397966,-84.56915600000001
33.397937,-84.569143
33.398039,-84.569301
33.398029,-84.569138
33.398146,-84.56929700000001
33.398026,-84.569081
33.398044,-84.569239
33.397928,-84.56917300000001
33.397883,-84.569174
33.398097,-84.569202
33.398157,-84.569081
33.397941,-84.569143
33.398029,-84.56909
33.398118,-84.568926
33.397932,-84.569226
33.398061,-84.569126
33.398008,-84.56904
33.398184,-84.569147
33.398054,-84.56918899999999
33.398149,-84.569158
33.39803,-84.569042
33.39802,-84.56905
33.397961,-84.569123
33.398078,-84.569008
33.398024,-84.56908300000001
33.397947,-84.569147
33.398012,-84.569199
33.398047,-84.569216
33.397916,-84.56912699999999
33.398018,-84.569125
33.397943,-84.56915600000001
33.397918,-84.56916099999999
33.397966,-84.569136
33.398,-84.569165
33.398001,-84.56899199999999
33.397954,-84.569239
33.398294,-84.568974
33.398015,-84.569087
33.398083,-84.56920599999999
33.398014,-84.56922900000001
33.398051,-84.568978
33.398111,-84.56905999999999
33.398055,-84.569
33.397954,-84.569138
33.397945,-84.569152
33.398032,-84.56915600000001
33.397943,-84.569176
33.397953,-84.569135
33.397953,-84.569121
33.397981,-84.569124
33.398071,-84.569079
33.398026,-84.56922
33.398033,-84.569075
33.397963,-84.569098
33.397951,-84.56917199999999
33.398052,-84.56930699999999
33.398146,-84.56938100000001
33.398147,-84.56935199999999
33.398148,-84.569309
33.397981,-84.569221
33.397899,-84.56915600000001
33.397989,-84.56922400000001
33.398094,-84.569327
33.398042,-84.56901499999999
33.398003,-84.569154
33.397974,-84.56915100000001
33.398025,-84.56908799999999
33.398037,-84.569093
33.398045,-84.56906600000001
33.398005,-84.56904299999999
33.39801,-84.569098
33.398025,-84.569085
33.397903,-84.56907
33.397981,-84.569046
33.397907,-84.56917199999999
33.397875,-84.569215
33.397951,-84.569148
33.398018,-84.569186
33.397958,-84.56912699999999
33.397996,-84.569098
33.398012,-84.569095
33.397807,-84.569154
33.397935,-84.56917900000001
33.397867,-84.569185
33.397991,-84.569078
33.398002,-84.569109
33.398,-84.569182
33.398053,-84.56919000000001
33.397987,-84.56913900000001
33.397991,-84.569141
33.398004,-84.569068
33.398047,-84.56905399999999
33.398005,-84.569102
33.39806,-84.569063
33.398092,-84.569108
33.397965,-84.569129
33.39801,-84.569102
33.398007,-84.56906600000001
33.398035,-84.569022
33.398013,-84.569108
33.398013,-84.569051
33.398017,-84.569067
33.397968,-84.569115
33.397965,-84.569118
33.398277,-84.569407
33.397954,-84.56920599999999
33.397925,-84.56920100000001
33.397917,-84.5692
33.39802,-84.569135
33.398034,-84.56916699999999
33.398025,-84.56921199999999
33.397966,-84.56915100000001
33.397954,-84.569154
33.39799,-84.56917300000001
33.398037,-84.56917300000001
33.398094,-84.569186
33.398025,-84.56908
33.397937,-84.569118
33.397962,-84.569119
33.397916,-84.56915100000001
33.397861,-84.569138
33.397881,-84.56916
33.397994,-84.569138
33.397906,-84.569284
33.398013,-84.569046
33.398026,-84.569076
33.397986,-84.56907099999999
33.398005,-84.569081
33.398018,-84.569022
33.398035,-84.569108
33.398022,-84.569123
33.398033,-84.569147
33.397993,-84.569227
33.397956,-84.569153
33.397922,-84.569107
33.397972,-84.569131
33.397985,-84.569198
33.397847,-84.569237
33.398092,-84.569192
33.397941,-84.569095
33.397926,-84.569028
33.39803,-84.569084
33.39799,-84.569181
33.397995,-84.56913900000001
33.397939,-84.569131
33.397952,-84.56907
33.39808,-84.569084
33.398,-84.56908199999999
33.39802,-84.56903800000001
33.398108,-84.56912199999999
33.398043,-84.569063
33.397943,-84.569109
33.397942,-84.56913400000001
33.397959,-84.569141
33.397973,-84.569135
33.397994,-84.569126
33.398026,-84.569113
33.398004,-84.569101
33.397916,-84.569129
33.397904,-84.56911700000001
33.397988,-84.56910499999999
33.398017,-84.569078
33.398022,-84.569073
33.398213,-84.569193
33.398098,-84.569126
33.39803,-84.569073
33.398019,-84.569075
33.398022,-84.56907200000001
33.397988,-84.569157
33.398007,-84.56916200000001
33.397993,-84.56922299999999
33.397991,-84.56928000000001
33.398006,-84.56932
33.397929,-84.569365
33.398039,-84.569231
33.398033,-84.569261
33.398033,-84.56926300000001
33.398009,-84.56908199999999
33.397939,-84.56914999999999
33.398008,-84.569215
33.398007,-84.56914500000001
33.397985,-84.569149
33.39798,-84.569106
33.397978,-84.56916699999999
33.398003,-84.56914399999999
33.397976,-84.56911100000001
33.397996,-84.56911700000001
33.39801,-84.56912800000001
33.397986,-84.569157
33.397965,-84.569126
33.397992,-84.569109
33.398019,-84.56912800000001
33.397983,-84.569078
33.397928,-84.569115
33.398094,-84.569197
33.397997,-84.56910499999999
33.398107,-84.569236
33.398064,-84.569225
33.39796,-84.56940899999999
33.398019,-84.56915600000001
33.398024,-84.56921
33.397972,-84.569222
33.398079,-84.56900899999999
33.398002,-84.569095
33.398021,-84.569073
33.39802,-84.569074
33.397936,-84.569202
33.398057,-84.569033
33.397841,-84.569272
33.398012,-84.56913299999999
33.398026,-84.56915499999999
33.398022,-84.56913400000001
33.397963,-84.569243
33.39796,-84.569182
33.397911,-84.569152
33.397871,-84.569146
33.397954,-84.569112
33.397951,-84.569059
33.398043,-84.569154
33.397968,-84.56910000000001
33.397988,-84.569107
33.39799,-84.569106
33.398039,-84.56919600000001
33.398057,-84.56918400000001
33.398003,-84.56919600000001
33.397896,-84.569204
33.397885,-84.56925699999999
33.398007,-84.56917900000001
33.398023,-84.56917199999999
33.397926,-84.569171
33.397981,-84.569137
33.397997,-84.56909
33.397946,-84.569165
33.397966,-84.569146
33.397929,-84.569165
33.397941,-84.569121
33.397968,-84.569075
33.397993,-84.56913900000001
33.397952,-84.56916
33.398029,-84.56919499999999
33.397986,-84.569158
33.398097,-84.56912199999999
33.397925,-84.569171
33.397982,-84.56918
33.398037,-84.56922400000001
33.398168,-84.56916200000001
33.398035,-84.569165
33.398023,-84.569147
33.398002,-84.56907200000001
33.397953,-84.569098
33.397918,-84.569129
33.398024,-84.56917900000001
33.398037,-84.569163
33.39801,-84.569123
33.398016,-84.569165
33.398028,-84.56908
33.397938,-84.56914999999999
33.39791,-84.569109
33.397967,-84.569053
33.397968,-84.569159
33.398072,-84.569233
33.398071,-84.569236
33.398171,-84.569244
33.397938,-84.56915100000001
33.397974,-84.569067
33.398034,-84.569042
33.398045,-84.56902100000001
33.398051,-84.56908199999999
33.398038,-84.56902100000001
33.397945,-84.569126
33.39797,-84.569142
33.398124,-84.56918899999999
33.39807,-84.56917900000001
33.397959,-84.569135
33.398108,-84.56912
33.398034,-84.569123
33.39801,-84.56908
33.398022,-84.569061
33.398022,-84.569075
33.397984,-84.569001
33.398069,-84.569124
33.397927,-84.569129
33.398034,-84.56916
33.398034,-84.569041
33.397922,-84.56917199999999
33.397917,-84.569129
33.398018,-84.569091
33.397957,-84.56913299999999
33.398043,-84.569149
33.398022,-84.56912
33.398016,-84.569153
33.39803,-84.569123
33.398067,-84.56915499999999
33.397979,-84.569061
33.397926,-84.569102
33.397896,-84.56910999999999
33.398015,-84.569158
33.398043,-84.569096
33.398071,-84.569136
33.397977,-84.56914399999999
33.397918,-84.569107
33.397918,-84.569096
33.397958,-84.569067
33.398073,-84.569059
33.398128,-84.569225
33.398018,-84.56917900000001
33.39801,-84.569168
33.398041,-84.56915499999999
33.398016,-84.569078
33.39789,-84.56909
33.397934,-84.56925200000001
33.397964,-84.56911599999999
33.398089,-84.56903800000001
33.398021,-84.569149
33.397968,-84.569101
33.398038,-84.569018
33.397995,-84.569112
33.397972,-84.56894
33.398061,-84.569031
33.398028,-84.56905500000001
33.39807,-84.56898200000001
33.40589,-84.58245700000001
33.398023,-84.569075
33.398,-84.569101
33.39801,-84.569097
33.398066,-84.569019
33.398092,-84.56903
33.398129,-84.569148
33.39811,-84.569108
33.39809,-84.569001
33.398111,-84.568996
33.398147,-84.568983
33.398117,-84.569135
33.398092,-84.569153
33.398124,-84.569073
33.39807,-84.569031
33.398097,-84.569019
33.398096,-84.568991
33.398153,-84.568955
33.398095,-84.568974
33.398111,-84.568966
33.397994,-84.569114
33.398109,-84.569034
33.398135,-84.569001
33.398118,-84.568972
33.398122,-84.569025
33.398118,-84.568994
33.398096,-84.568995
33.398106,-84.56899900000001
33.3981,-84.569034
33.398144,-84.568995
33.398084,-84.569025
33.398072,-84.569023
33.398109,-84.569008
33.398058,-84.569058
33.398035,-84.56899799999999
33.398046,-84.569154
33.39812,-84.568945
33.398095,-84.56895400000001
33.398089,-84.568988
33.398103,-84.568949
33.398133,-84.56904
33.398142,-84.569002
33.39804,-84.56907
33.398108,-84.569085
33.398057,-84.56903800000001
33.398103,-84.568988
33.398005,-84.56909
33.39799,-84.56907200000001
33.398116,-84.569018
33.39812,-84.569006
33.398021,-84.568924
33.39808,-84.569109
33.397946,-84.569064
33.398208,-84.56908199999999
33.398121,-84.56898
33.398073,-84.56915100000001
33.39804,-84.56903800000001
33.39811,-84.569002
33.398093,-84.569073
33.398074,-84.56910499999999
33.398141,-84.56895799999999
33.397998,-84.56911599999999
33.398071,-84.568972
33.397918,-84.569124
33.398018,-84.56910999999999
33.398076,-84.568927
33.397994,-84.569079
33.398093,-84.56889099999999
33.398045,-84.569052
33.398029,-84.56912800000001
33.398032,-84.569096
33.39806,-84.569
33.398064,-84.569018
33.398042,-84.56909400000001
33.398046,-84.569007
33.398088,-84.568963
33.398086,-84.568995
33.398066,-84.569068
33.398044,-84.56910499999999
33.398106,-84.56887500000001
33.398114,-84.568855
33.39805,-84.56898
33.398037,-84.56899
33.398078,-84.568951
33.398079,-84.56904400000001
33.39807,-84.569018
33.39808,-84.56910000000001
33.398031,-84.56910499999999
33.398008,-84.569031
33.398072,-84.56897499999999
33.398119,-84.56894800000001
33.398074,-84.568928
33.398069,-84.568966
33.398074,-84.569025
33.398033,-84.568986
33.398065,-84.568984
33.398108,-84.568979
33.398065,-84.568986
33.398042,-84.568956
33.398058,-84.56898200000001
33.398078,-84.569012
33.398005,-84.569063
33.398115,-84.568979
33.398062,-84.56899900000001
33.398163,-84.56895799999999
33.39798,-84.569095
33.398011,-84.569073
33.398026,-84.569028
33.398015,-84.56915100000001
33.398024,-84.56896
33.398122,-84.568882
33.39808,-84.569006
33.397759,-84.569266
33.398126,-84.568887
33.398112,-84.568889
33.397868,-84.56925699999999
33.397815,-84.56924600000001
33.40524,-84.567162
33.525039,-84.576151
33.542761,-84.57694499999999
33.656285,-84.434816
33.758318,-84.379126
33.770152,-84.396568
33.770362,-84.397561
33.769553,-84.396821
33.769318,-84.39750100000001
33.760691,-84.38169000000001
33.742116,-84.367913
33.716549,-84.36846199999999
33.714449,-84.365542
33.747134,-84.368088
33.77255,-84.37992300000001
33.774973,-84.387255
33.776659,-84.38742000000001
33.77574,-84.387246
33.769361,-84.397474
33.770448,-84.397694
33.770818,-84.396919
33.770815,-84.396905
33.770842,-84.396885
33.77078,-84.39759100000001
33.770535,-84.39748299999999
33.770448,-84.397363
33.761569,-84.380678
33.742376,-84.39131500000001
33.66107,-84.428106
33.556004,-84.554205
33.455939,-84.588666
33.398011,-84.569023
33.397961,-84.569036
33.398048,-84.56899900000001
33.397742,-84.56937000000001
33.398027,-84.569028
33.402309,-84.576412
33.398062,-84.569255
33.397984,-84.569124
33.398027,-84.56905500000001
33.403433,-84.57840299999999
33.397976,-84.569098
33.397867,-84.569215
33.397823,-84.56925
33.406623,-84.583682
33.406485,-84.58345
33.403126,-84.57782400000001
33.397948,-84.56914999999999
33.402442,-84.57654700000001
33.405502,-84.58179699999999
33.398037,-84.56925
33.398071,-84.569215
33.402461,-84.57678799999999
33.398054,-84.569491
33.405534,-84.58183200000001
33.398137,-84.569244
33.398085,-84.569182
33.398094,-84.569019
33.39803,-84.569137
33.398051,-84.569148
33.398041,-84.56911100000001
33.398078,-84.56902100000001
33.398051,-84.56903800000001
33.39801,-84.569159
33.398076,-84.569075
33.398,-84.56906499999999
33.39788,-84.569136
33.398005,-84.569087
33.397994,-84.569113
33.398001,-84.56912699999999
33.397994,-84.56926
33.397978,-84.569287
33.398017,-84.569061
33.398005,-84.56907099999999
33.398004,-84.569081
33.398002,-84.569104
33.397971,-84.569069
33.398013,-84.56912800000001
33.398014,-84.569068
33.397996,-84.569091
33.398028,-84.569097
33.39798,-84.569148
33.397989,-84.569073
33.408213,-84.56854800000001
33.397994,-84.569045
33.39798,-84.569076
33.397976,-84.569194
33.398,-84.569202
33.397932,-84.56924100000001
33.398019,-84.569192
33.405123,-84.567258
33.543215,-84.576958
33.563787,-84.53747199999999
33.644027,-84.451031
33.734096,-84.39183300000001
33.764582,-84.39521999999999
33.769524,-84.396709
33.76901,-84.39754499999999
33.769212,-84.398331
33.776746,-84.391389
33.776876,-84.38741
33.770908,-84.38748200000001
33.769104,-84.397526
33.769363,-84.397336
33.769665,-84.39788900000001
33.736958,-84.40827
33.681262,-84.408
33.582428,-84.516143
33.504417,-84.57651199999999
33.477721,-84.58516400000001
33.408098,-84.568445
33.398038,-84.56895
33.398083,-84.569039
33.397944,-84.569086
33.398045,-84.568988
33.39804,-84.568995
33.398016,-84.56904900000001
33.39806,-84.56892999999999
33.398022,-84.569031
33.398044,-84.568983
33.398044,-84.568996
33.398025,-84.569166
33.398033,-84.568994
33.397969,-84.56909400000001
33.398012,-84.56906499999999
33.397995,-84.569237
33.398054,-84.56896399999999
33.397998,-84.569046
33.398086,-84.56891899999999
33.397956,-84.569264
33.397947,-84.569317
33.398116,-84.568856
33.398098,-84.568861
33.398092,-84.568895
33.398014,-84.56909400000001
33.398101,-84.568888
33.398111,-84.568865
33.39805,-84.56895799999999
33.397989,-84.569125
33.397988,-84.56917900000001
33.398042,-84.569039
33.398029,-84.56902599999999
33.397997,-84.569074
33.397951,-84.569086
33.397918,-84.569035
33.398101,-84.569013
33.398001,-84.569033
33.397996,-84.56904299999999
33.397976,-84.56908799999999
33.397973,-84.56907699999999
33.397949,-84.56916099999999
33.398002,-84.569136
33.398033,-84.56905999999999
33.398008,-84.569079
33.398014,-84.56899900000001
33.397978,-84.56907
33.398039,-84.569034
33.398033,-84.56906499999999
33.398028,-84.569002
33.398042,-84.568984
33.398038,-84.569023
33.397982,-84.56910499999999
33.397993,-84.569101
33.398016,-84.569042
33.398041,-84.568989
33.398027,-84.568984
33.398039,-84.56903800000001
33.39799,-84.569109
33.398027,-84.569098
33.398126,-84.56892999999999
33.398087,-84.568986
33.398042,-84.569108
33.398085,-84.56896399999999
33.398077,-84.569025
33.398048,-84.569141
33.398074,-84.569022
33.398081,-84.569287
33.398063,-84.56901499999999
33.398063,-84.56905
33.398069,-84.56910499999999
33.398036,-84.569101
33.398016,-84.569091
33.407937,-84.581529
33.430994,-84.586297
33.540812,-84.576685
33.595082,-84.49719399999999
33.711171,-84.408053
33.770621,-84.3991
33.765981,-84.393075
33.767938,-84.39561999999999
33.768962,-84.39752300000001
33.760768,-84.402682
33.738036,-84.408118
33.700921,-84.408501
33.681284,-84.40802600000001
33.675787,-84.412781
33.573065,-84.52762199999999
33.540559,-84.576984
33.495769,-84.578813
33.4855,-84.58373899999999
33.438677,-84.58242
33.407966,-84.56844700000001
33.398092,-84.56894800000001
33.398116,-84.568924
33.39802,-84.56902700000001
33.397926,-84.569068
33.397894,-84.569057
33.397959,-84.56912199999999
33.397957,-84.569121
33.398011,-84.569091
33.397994,-84.569097
33.397998,-84.569098
33.398112,-84.569056
33.397982,-84.569098
33.398065,-84.569064
33.397921,-84.569166
33.397925,-84.56917300000001
33.397966,-84.569109
33.397971,-84.569096
33.398088,-84.568943
33.398022,-84.56903699999999
33.398056,-84.56899799999999
33.39802,-84.56913900000001
33.398027,-84.569011
33.398076,-84.56897499999999
33.39806,-84.569008
33.39806,-84.569029
33.398013,-84.56913400000001
33.398043,-84.569174
33.398029,-84.569051
33.398021,-84.569058
33.398054,-84.569052
33.398021,-84.56904299999999
33.398046,-84.56904400000001
33.398045,-84.569074
33.39808,-84.569093
33.398009,-84.569109
33.398,-84.56908900000001
33.398008,-84.56911100000001
33.397912,-84.56914
33.397829,-84.569164
33.397823,-84.569166
33.397999,-84.56909
33.398038,-84.56904299999999
33.398026,-84.569061
33.398031,-84.56905
33.398041,-84.569052
33.397995,-84.569131
33.398021,-84.569124
33.398003,-84.569176
33.397979,-84.569113
33.398003,-84.569068
33.398036,-84.56905999999999
33.39803,-84.569045
33.398074,-84.569091
33.398036,-84.569085
33.397991,-84.569098
33.397952,-84.56914399999999
33.408528,-84.569406
33.490098,-84.58369500000001
33.769394,-84.397919
33.39801,-84.568944
33.398063,-84.569016
33.398041,-84.569028
33.39806,-84.568994
33.397942,-84.569168
33.397915,-84.56912199999999
33.397938,-84.569174
33.397971,-84.569029
28.410399,-81.46050700000001
28.410405,-81.460511
28.410399,-81.460549
28.409749,-81.460741
28.409743,-81.460016
28.409993,-81.460759
28.411197,-81.460511
28.410748,-81.46149800000001
28.410823,-81.46163799999999
28.410525,-81.46142
28.410377,-81.461265
28.408942,-81.461652
28.407865,-81.462785
28.408187,-81.463054
28.407559,-81.46293799999999
28.407415,-81.46256099999999
28.40791,-81.461179
28.409081,-81.46010099999999
28.409446,-81.460933
28.410339,-81.46053499999999
28.411186,-81.46052
28.412436,-81.45989899999999
28.412435,-81.45988199999999
28.412435,-81.459885
28.41244,-81.45988
28.413788,-81.460241
28.413823,-81.46022000000001
28.413691,-81.461258
28.412773,-81.461573
28.413608,-81.461229
28.412486,-81.461696
28.412522,-81.461646
28.412529,-81.461645
28.417774,-81.46431200000001
28.417813,-81.46431699999999
28.417738,-81.464293
28.41772,-81.464172
28.417797,-81.464339
28.41777,-81.464398
28.417658,-81.46420500000001
28.417917,-81.464223
28.417789,-81.46349600000001
28.417533,-81.463004
28.417621,-81.463022
28.4179,-81.46313000000001
28.435569,-81.47206
28.414657,-81.463149
28.414698,-81.46319699999999
28.415031,-81.462862
28.41471,-81.463042
28.414131,-81.462681
28.41276,-81.461688
28.412495,-81.461668
28.412523,-81.459829
28.412416,-81.45986600000001
28.412438,-81.45987599999999
28.412453,-81.45985899999999
28.412444,-81.45987
28.412452,-81.459827
28.412436,-81.45988699999999
28.412397,-81.45987700000001
28.412447,-81.460449
28.412432,-81.459812
28.412189,-81.459965
28.41064,-81.46054100000001
28.410225,-81.460554
28.409465,-81.460928
28.408159,-81.460403
28.408252,-81.462113
28.40838,-81.462293
28.408367,-81.462084
28.408363,-81.46209399999999
28.408185,-81.462073
28.407952,-81.46216800000001
28.408183,-81.45963999999999
28.408079,-81.462093
28.407816,-81.462271
28.40835,-81.46207099999999
28.40842,-81.46205999999999
28.409635,-81.462447
28.411871,-81.462653
28.412521,-81.46169399999999
28.414109,-81.462665
28.414844,-81.463093
28.415388,-81.46258400000001
28.415556,-81.46254399999999
28.41573,-81.46216699999999
28.415173,-81.462823
28.414061,-81.46274099999999
