Start Time,End Time,Rule Id,Transmitter Name,Transmitter Factory Id,Receiver Name ,Receiver Id,Visit Id,Start Latitude,Start Longitude
2014-09-19 23:55:12 UTC,2014-09-20 00:01:42 UTC,4349,SEA_0010_0002,JNMS-R1YYB,8F18E406DD0248A991A831FC5D5C5B15,12786399,16082454,34.145343,-84.07925
2014-09-19 23:50:03 UTC,2014-09-19 23:56:41 UTC,4349,SEA_0010_0002,JNMS-R1YYB,8F18E406DD0248A991A831FC5D5C5B15,12786399,16079465,34.15078,-84.077627
2014-09-19 23:49:26 UTC,2014-09-20 01:27:35 UTC,4348,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16100323,33.893942,-84.311995
2014-09-19 23:49:26 UTC,2014-09-20 00:35:06 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16100333,33.893942,-84.311995
2014-09-19 23:48:59 UTC,2014-09-20 01:27:35 UTC,4348,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16100322,33.893942,-84.311995
2014-09-19 23:48:59 UTC,2014-09-20 00:35:06 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16100326,33.893942,-84.311995
2014-09-19 23:48:55 UTC,2014-09-20 01:27:35 UTC,4348,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16100327,33.893942,-84.311995
2014-09-19 23:48:55 UTC,2014-09-20 00:35:06 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16100332,33.893942,-84.311995
2014-09-19 23:48:41 UTC,2014-09-20 01:27:35 UTC,4348,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16100330,33.893942,-84.311995
2014-09-19 23:48:41 UTC,2014-09-20 00:35:06 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16100331,33.893942,-84.311995
2014-09-19 23:48:39 UTC,2014-09-20 01:27:35 UTC,4348,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16100324,33.893942,-84.311995
2014-09-19 23:48:39 UTC,2014-09-20 00:35:06 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16100328,33.893942,-84.311995
2014-09-19 23:48:28 UTC,2014-09-20 01:27:35 UTC,4348,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16100325,33.893942,-84.311995
2014-09-19 23:48:28 UTC,2014-09-20 00:35:06 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16100329,33.893942,-84.311995
2014-09-19 23:45:04 UTC,2014-09-19 23:51:40 UTC,4349,SEA_0010_0002,JNMS-R1YYB,8F18E406DD0248A991A831FC5D5C5B15,12786399,16076408,34.159544,-84.085418
2014-09-19 23:43:25 UTC,2014-09-19 23:49:45 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16075325,33.895165,-84.312909
2014-09-19 23:43:24 UTC,2014-09-19 23:49:45 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16075322,33.895165,-84.312909
2014-09-19 23:43:23 UTC,2014-09-19 23:49:45 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16075323,33.895165,-84.312909
2014-09-19 23:43:19 UTC,2014-09-19 23:49:45 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16075324,33.895165,-84.312909
2014-09-19 23:43:19 UTC,2014-09-19 23:49:45 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16075327,33.895165,-84.312909
2014-09-19 23:43:18 UTC,2014-09-19 23:49:45 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16075326,33.895165,-84.312909
2014-09-19 23:38:57 UTC,2014-09-19 23:46:37 UTC,4349,SEA_0010_0002,JNMS-R1YYB,8F18E406DD0248A991A831FC5D5C5B15,12786399,16073168,34.175254,-84.096479
2014-09-19 23:37:39 UTC,2014-09-19 23:45:01 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16072024,33.895165,-84.312909
2014-09-19 23:37:31 UTC,2014-09-19 23:45:01 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16072027,33.895165,-84.312909
2014-09-19 23:37:30 UTC,2014-09-19 23:45:01 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16072025,33.895165,-84.312909
2014-09-19 23:37:18 UTC,2014-09-19 23:45:01 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16072023,33.895165,-84.312909
2014-09-19 23:37:18 UTC,2014-09-19 23:45:01 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16072026,33.895165,-84.312909
2014-09-19 23:37:18 UTC,2014-09-19 23:45:01 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16072028,33.895165,-84.312909
2014-09-19 23:32:25 UTC,2014-09-19 23:38:50 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16067831,33.895165,-84.312909
2014-09-19 23:32:19 UTC,2014-09-19 23:38:50 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16067833,33.895165,-84.312909
2014-09-19 23:32:16 UTC,2014-09-19 23:38:50 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16067828,33.895165,-84.312909
2014-09-19 23:32:14 UTC,2014-09-19 23:38:50 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16067829,33.895165,-84.312909
2014-09-19 23:32:12 UTC,2014-09-19 23:38:50 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16067830,33.895165,-84.312909
2014-09-19 23:32:12 UTC,2014-09-19 23:38:50 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16067832,33.895165,-84.312909
2014-09-19 23:27:28 UTC,2014-09-19 23:33:44 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16064470,33.894973,-84.313418
2014-09-19 23:27:26 UTC,2014-09-19 23:33:44 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16064474,33.894973,-84.313418
2014-09-19 23:27:25 UTC,2014-09-19 23:33:44 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16064471,33.894973,-84.313418
2014-09-19 23:27:16 UTC,2014-09-19 23:33:44 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16064472,33.894973,-84.313418
2014-09-19 23:27:14 UTC,2014-09-19 23:33:44 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16064475,33.894973,-84.313418
2014-09-19 23:27:11 UTC,2014-09-19 23:33:44 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16064473,33.894973,-84.313418
2014-09-19 23:22:24 UTC,2014-09-19 23:28:42 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16061179,33.894973,-84.313418
2014-09-19 23:22:17 UTC,2014-09-19 23:28:42 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16061174,33.894973,-84.313418
2014-09-19 23:22:14 UTC,2014-09-19 23:28:42 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16061177,33.894973,-84.313418
2014-09-19 23:22:12 UTC,2014-09-19 23:28:42 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16061176,33.894973,-84.313418
2014-09-19 23:22:12 UTC,2014-09-19 23:28:42 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16061178,33.894973,-84.313418
2014-09-19 23:22:09 UTC,2014-09-19 23:28:42 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16061175,33.894973,-84.313418
2014-09-19 23:17:18 UTC,2014-09-19 23:23:40 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16058005,33.894973,-84.313418
2014-09-19 23:17:02 UTC,2014-09-19 23:23:40 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16058003,33.894973,-84.313418
2014-09-19 23:17:00 UTC,2014-09-19 23:23:40 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16058001,33.894973,-84.313418
2014-09-19 23:16:59 UTC,2014-09-19 23:23:40 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16058000,33.894973,-84.313418
2014-09-19 23:16:56 UTC,2014-09-19 23:23:40 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16058004,33.894973,-84.313418
2014-09-19 23:16:55 UTC,2014-09-19 23:23:40 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16058002,33.894973,-84.313418
2014-09-19 23:12:04 UTC,2014-09-19 23:18:35 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16054604,33.894973,-84.313418
2014-09-19 23:11:59 UTC,2014-09-19 23:18:35 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16054605,33.894973,-84.313418
2014-09-19 23:11:58 UTC,2014-09-19 23:18:35 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16054601,33.894973,-84.313418
2014-09-19 23:11:55 UTC,2014-09-19 23:18:35 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16054602,33.894973,-84.313418
2014-09-19 23:11:54 UTC,2014-09-19 23:18:35 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16054603,33.894973,-84.313418
2014-09-19 23:11:51 UTC,2014-09-19 23:18:35 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16054606,33.894973,-84.313418
2014-09-19 23:07:00 UTC,2014-09-19 23:13:36 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16051156,33.894973,-84.313418
2014-09-19 23:06:59 UTC,2014-09-19 23:13:36 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16051151,33.894973,-84.313418
2014-09-19 23:06:59 UTC,2014-09-19 23:13:36 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16051153,33.894973,-84.313418
2014-09-19 23:06:58 UTC,2014-09-19 23:13:36 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16051155,33.894973,-84.313418
2014-09-19 23:06:53 UTC,2014-09-19 23:13:36 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16051154,33.894973,-84.313418
2014-09-19 23:06:50 UTC,2014-09-19 23:13:36 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16051152,33.894973,-84.313418
2014-09-19 23:00:59 UTC,2014-09-19 23:08:36 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16047621,33.89515,-84.313224
2014-09-19 23:00:59 UTC,2014-09-19 23:08:35 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16047624,33.89515,-84.313224
2014-09-19 23:00:54 UTC,2014-09-19 23:08:35 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16047623,33.89515,-84.313224
2014-09-19 23:00:53 UTC,2014-09-19 23:08:35 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16047620,33.89515,-84.313224
2014-09-19 23:00:53 UTC,2014-09-19 23:08:36 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16047625,33.89515,-84.313224
2014-09-19 23:00:49 UTC,2014-09-19 23:08:35 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16047622,33.89515,-84.313224
2014-09-19 22:56:01 UTC,2014-09-19 23:02:34 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16043338,33.89515,-84.313224
2014-09-19 22:55:59 UTC,2014-09-19 23:02:34 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16043336,33.89515,-84.313224
2014-09-19 22:55:54 UTC,2014-09-19 23:02:34 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16043330,33.89515,-84.313224
2014-09-19 22:55:53 UTC,2014-09-19 23:02:34 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16043335,33.89515,-84.313224
2014-09-19 22:55:52 UTC,2014-09-19 23:02:34 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16043332,33.89515,-84.313224
2014-09-19 22:55:50 UTC,2014-09-19 23:02:34 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16043333,33.89515,-84.313224
2014-09-19 22:50:55 UTC,2014-09-19 22:57:34 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16039691,33.895285,-84.31299
2014-09-19 22:50:53 UTC,2014-09-19 22:57:34 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16039695,33.895285,-84.31299
2014-09-19 22:50:52 UTC,2014-09-19 22:57:34 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16039692,33.895285,-84.31299
2014-09-19 22:50:50 UTC,2014-09-19 22:57:34 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16039690,33.895285,-84.31299
2014-09-19 22:50:50 UTC,2014-09-19 22:57:34 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16039694,33.895285,-84.31299
2014-09-19 22:50:47 UTC,2014-09-19 22:57:34 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16039693,33.895285,-84.31299
2014-09-19 22:44:53 UTC,2014-09-19 22:52:34 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16036289,33.895285,-84.31299
2014-09-19 22:44:53 UTC,2014-09-19 22:52:34 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16036292,33.895285,-84.31299
2014-09-19 22:44:51 UTC,2014-09-19 22:52:34 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16036290,33.895285,-84.31299
2014-09-19 22:44:48 UTC,2014-09-19 22:52:34 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16036291,33.895285,-84.31299
2014-09-19 22:44:48 UTC,2014-09-19 22:52:34 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16036294,33.895285,-84.31299
2014-09-19 22:44:47 UTC,2014-09-19 22:52:34 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16036293,33.895285,-84.31299
2014-09-19 22:38:53 UTC,2014-09-19 22:46:37 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16031590,33.895285,-84.31299
2014-09-19 22:38:52 UTC,2014-09-19 22:46:37 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16031591,33.895285,-84.31299
2014-09-19 22:38:52 UTC,2014-09-19 22:46:37 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16031592,33.895285,-84.31299
2014-09-19 22:38:51 UTC,2014-09-19 22:46:37 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16031588,33.895285,-84.31299
2014-09-19 22:38:49 UTC,2014-09-19 22:46:37 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16031593,33.895285,-84.31299
2014-09-19 22:38:46 UTC,2014-09-19 22:46:37 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16031589,33.895285,-84.31299
2014-09-19 22:32:53 UTC,2014-09-19 22:40:38 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16026698,33.895285,-84.31299
2014-09-19 22:32:52 UTC,2014-09-19 22:40:38 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16026696,33.895285,-84.31299
2014-09-19 22:32:51 UTC,2014-09-19 22:40:38 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16026695,33.895285,-84.31299
2014-09-19 22:32:46 UTC,2014-09-19 22:40:38 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16026699,33.895285,-84.31299
2014-09-19 22:32:45 UTC,2014-09-19 22:40:38 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16026697,33.895285,-84.31299
2014-09-19 22:32:44 UTC,2014-09-19 22:40:38 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16026700,33.895285,-84.31299
2014-09-19 22:26:54 UTC,2014-09-19 22:34:31 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16021963,33.895285,-84.31299
2014-09-19 22:26:54 UTC,2014-09-19 22:34:31 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16021966,33.895285,-84.31299
2014-09-19 22:26:51 UTC,2014-09-19 22:34:31 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16021962,33.895285,-84.31299
2014-09-19 22:26:47 UTC,2014-09-19 22:34:31 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16021964,33.895285,-84.31299
2014-09-19 22:26:45 UTC,2014-09-19 22:34:31 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16021967,33.895285,-84.31299
2014-09-19 22:26:44 UTC,2014-09-19 22:34:31 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16021965,33.895285,-84.31299
2014-09-19 22:21:52 UTC,2014-09-19 22:28:25 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16016901,33.895285,-84.31299
2014-09-19 22:21:50 UTC,2014-09-19 22:28:25 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16016903,33.895285,-84.31299
2014-09-19 22:21:49 UTC,2014-09-19 22:28:24 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16016902,33.895285,-84.31299
2014-09-19 22:21:49 UTC,2014-09-19 22:28:24 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16016906,33.895285,-84.31299
2014-09-19 22:21:48 UTC,2014-09-19 22:28:24 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16016904,33.895285,-84.31299
2014-09-19 22:21:48 UTC,2014-09-19 22:28:24 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16016905,33.895285,-84.31299
2014-09-19 22:15:50 UTC,2014-09-19 22:23:10 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16012606,33.895049,-84.313246
2014-09-19 22:15:49 UTC,2014-09-19 22:23:10 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16012607,33.895049,-84.313246
2014-09-19 22:15:49 UTC,2014-09-19 22:23:10 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16012609,33.895049,-84.313246
2014-09-19 22:15:46 UTC,2014-09-19 22:23:10 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16012605,33.895049,-84.313246
2014-09-19 22:15:45 UTC,2014-09-19 22:23:10 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16012608,33.895049,-84.313246
2014-09-19 22:15:43 UTC,2014-09-19 22:23:10 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16012604,33.895049,-84.313246
2014-09-19 22:10:51 UTC,2014-09-19 22:17:33 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16007354,33.89486,-84.313332
2014-09-19 22:10:51 UTC,2014-09-19 22:17:33 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16007355,33.89486,-84.313332
2014-09-19 22:10:50 UTC,2014-09-19 22:17:33 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16007356,33.89486,-84.313332
2014-09-19 22:10:50 UTC,2014-09-19 22:17:33 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16007357,33.89486,-84.313332
2014-09-19 22:10:49 UTC,2014-09-19 22:17:33 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16007352,33.89486,-84.313332
2014-09-19 22:10:47 UTC,2014-09-19 22:17:33 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16007353,33.89486,-84.313332
2014-09-19 22:08:43 UTC,2014-09-19 23:55:49 UTC,4348,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16003127,33.89062,-84.315224
2014-09-19 22:08:43 UTC,2014-09-19 23:55:49 UTC,4348,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16003128,33.89062,-84.315224
2014-09-19 22:08:43 UTC,2014-09-19 22:12:24 UTC,4349,SEA_0009_0005,9NXM-UEYC6,7403E92A2F88423182B74CBCB4AEE798,12786476,16003132,33.89062,-84.315224
2014-09-19 22:08:43 UTC,2014-09-19 22:12:24 UTC,4349,SEA_0009_0006,J8XN-8PGW2,7403E92A2F88423182B74CBCB4AEE798,12786476,16003134,33.89062,-84.315224
2014-09-19 22:08:42 UTC,2014-09-19 23:55:49 UTC,4348,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16003124,33.89062,-84.315224
2014-09-19 22:08:42 UTC,2014-09-19 23:55:49 UTC,4348,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16003126,33.89062,-84.315224
2014-09-19 22:08:42 UTC,2014-09-19 22:12:24 UTC,4349,SEA_0009_0008,GT6G-5A3N7,7403E92A2F88423182B74CBCB4AEE798,12786476,16003130,33.89062,-84.315224
2014-09-19 22:08:42 UTC,2014-09-19 22:12:24 UTC,4349,SEA_0009_0004,CA6J-9QE34,7403E92A2F88423182B74CBCB4AEE798,12786476,16003131,33.89062,-84.315224
2014-09-19 22:08:39 UTC,2014-09-19 23:55:49 UTC,4348,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16003125,33.89062,-84.315224
2014-09-19 22:08:39 UTC,2014-09-19 22:12:24 UTC,4349,SEA_0008_0008,PVUX-WWB75,7403E92A2F88423182B74CBCB4AEE798,12786476,16003135,33.89062,-84.315224
2014-09-19 22:04:50 UTC,2014-09-19 22:12:24 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,16003129,33.874454,-84.329576
2014-09-19 21:58:44 UTC,2014-09-19 22:06:12 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,15997940,33.857824,-84.342654
2014-09-19 21:52:46 UTC,2014-09-19 22:00:22 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,15992542,33.857598,-84.343472
2014-09-19 21:47:42 UTC,2014-09-19 21:54:04 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,15987622,33.857532,-84.343584
2014-09-19 21:41:44 UTC,2014-09-19 21:49:21 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,15982998,33.855469,-84.352157
2014-09-19 21:35:37 UTC,2014-09-19 21:43:02 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,15977254,33.8471,-84.367829
2014-09-19 21:30:34 UTC,2014-09-19 21:37:05 UTC,4349,SEA_0004_00010,4JC4-MHV7C,7403E92A2F88423182B74CBCB4AEE798,12786476,15971950,33.84518,-84.371262
